Begin Date,Begin Time,End Date,End Time,Alarm Tag,Alarm Id,Alarm Type,Alarm Priority,Description
12/4/2016,6:00:04,12/4/2016,6:01:15,AlarmRateRamp|3500,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:33:25,12/4/2016,7:33:54,AlarmRateRamp|4206,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:33:30,12/4/2016,7:33:54,AlarmRateRamp|4207,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:33:35,12/4/2016,7:33:54,AlarmRateRamp|4208,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:33:40,12/4/2016,7:33:54,AlarmRateRamp|4209,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:33:46,12/4/2016,7:33:54,AlarmRateRamp|4210,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:33:51,12/4/2016,7:33:54,AlarmRateRamp|4211,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:33:55,12/4/2016,7:34:24,AlarmRateRamp|4212,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:34:00,12/4/2016,7:34:24,AlarmRateRamp|4213,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:34:05,12/4/2016,7:34:24,AlarmRateRamp|4214,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:34:10,12/4/2016,7:34:24,AlarmRateRamp|4215,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:34:15,12/4/2016,7:34:24,AlarmRateRamp|4216,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:34:21,12/4/2016,7:34:24,AlarmRateRamp|4217,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:34:25,12/4/2016,7:34:54,AlarmRateRamp|4218,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:34:30,12/4/2016,7:34:54,AlarmRateRamp|4219,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:34:35,12/4/2016,7:34:54,AlarmRateRamp|4220,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:34:40,12/4/2016,7:34:54,AlarmRateRamp|4221,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:34:45,12/4/2016,7:34:54,AlarmRateRamp|4222,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:34:51,12/4/2016,7:34:54,AlarmRateRamp|4223,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:34:55,12/4/2016,7:35:24,AlarmRateRamp|4224,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:35:00,12/4/2016,7:35:24,AlarmRateRamp|4225,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:35:05,12/4/2016,7:35:24,AlarmRateRamp|4226,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:35:10,12/4/2016,7:35:24,AlarmRateRamp|4227,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:35:15,12/4/2016,7:35:24,AlarmRateRamp|4228,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:35:21,12/4/2016,7:35:24,AlarmRateRamp|4229,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:35:25,12/4/2016,7:35:54,AlarmRateRamp|4230,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:35:30,12/4/2016,7:35:54,AlarmRateRamp|4231,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:35:35,12/4/2016,7:35:54,AlarmRateRamp|4232,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:35:40,12/4/2016,7:35:54,AlarmRateRamp|4233,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:35:45,12/4/2016,7:35:54,AlarmRateRamp|4234,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:35:50,12/4/2016,7:35:54,AlarmRateRamp|4235,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:35:55,12/4/2016,7:36:24,AlarmRateRamp|4236,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:36:00,12/4/2016,7:36:24,AlarmRateRamp|4237,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:36:05,12/4/2016,7:36:24,AlarmRateRamp|4238,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:36:10,12/4/2016,7:36:24,AlarmRateRamp|4239,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:36:15,12/4/2016,7:36:24,AlarmRateRamp|4240,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:36:20,12/4/2016,7:36:24,AlarmRateRamp|4241,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:36:25,12/4/2016,7:36:54,AlarmRateRamp|4242,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:36:30,12/4/2016,7:36:54,AlarmRateRamp|4243,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:36:35,12/4/2016,7:36:54,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:36:40,12/4/2016,7:36:54,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:36:45,12/4/2016,7:36:54,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:36:50,12/4/2016,7:36:54,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:36:55,12/4/2016,7:37:23,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:37:00,12/4/2016,7:37:23,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:37:05,12/4/2016,7:37:23,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:37:10,12/4/2016,7:37:23,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:37:15,12/4/2016,7:37:23,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:37:20,12/4/2016,7:37:23,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:37:24,12/4/2016,7:37:52,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:37:29,12/4/2016,7:37:52,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:37:34,12/4/2016,7:37:52,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:37:39,12/4/2016,7:37:52,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:37:44,12/4/2016,7:37:52,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:37:49,12/4/2016,7:37:52,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:37:53,12/4/2016,7:38:21,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:37:58,12/4/2016,7:38:21,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:38:03,12/4/2016,7:38:21,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:38:08,12/4/2016,7:38:21,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:38:13,12/4/2016,7:38:21,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:38:18,12/4/2016,7:38:21,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:38:22,12/4/2016,7:38:50,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:38:27,12/4/2016,7:38:50,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:38:32,12/4/2016,7:38:50,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:38:37,12/4/2016,7:38:50,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:38:42,12/4/2016,7:38:50,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:38:47,12/4/2016,7:38:50,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:38:51,12/4/2016,7:39:19,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:38:56,12/4/2016,7:39:19,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:39:01,12/4/2016,7:39:19,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:39:06,12/4/2016,7:39:19,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:39:11,12/4/2016,7:39:19,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:39:16,12/4/2016,7:39:19,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:39:20,12/4/2016,7:39:48,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:39:25,12/4/2016,7:39:48,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:39:30,12/4/2016,7:39:48,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:39:35,12/4/2016,7:39:48,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:39:40,12/4/2016,7:39:48,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:39:45,12/4/2016,7:39:48,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:39:49,12/4/2016,7:40:17,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:39:54,12/4/2016,7:40:17,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:39:59,12/4/2016,7:40:17,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:40:04,12/4/2016,7:40:17,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:40:09,12/4/2016,7:40:17,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:40:14,12/4/2016,7:40:17,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:40:18,12/4/2016,7:40:46,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:40:22,12/4/2016,7:40:46,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:40:27,12/4/2016,7:40:46,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:40:32,12/4/2016,7:40:46,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:40:37,12/4/2016,7:40:46,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:40:42,12/4/2016,7:40:46,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:40:47,12/4/2016,7:41:15,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:40:51,12/4/2016,7:41:15,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:40:56,12/4/2016,7:41:15,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:41:01,12/4/2016,7:41:15,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:41:06,12/4/2016,7:41:15,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:41:11,12/4/2016,7:41:15,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:41:16,12/4/2016,7:41:44,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:41:20,12/4/2016,7:41:44,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:41:25,12/4/2016,7:41:44,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:41:30,12/4/2016,7:41:44,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:41:35,12/4/2016,7:41:44,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:41:40,12/4/2016,7:41:44,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:41:45,12/4/2016,7:42:12,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:41:49,12/4/2016,7:42:12,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:41:54,12/4/2016,7:42:12,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:41:59,12/4/2016,7:42:12,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:42:04,12/4/2016,7:42:12,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:42:09,12/4/2016,7:42:12,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:42:13,12/4/2016,7:42:40,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:42:17,12/4/2016,7:42:40,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:42:22,12/4/2016,7:42:40,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:42:27,12/4/2016,7:42:40,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:42:32,12/4/2016,7:42:40,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:42:37,12/4/2016,7:42:40,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:42:41,12/4/2016,7:43:08,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:42:45,12/4/2016,7:43:08,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:42:50,12/4/2016,7:43:08,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:42:55,12/4/2016,7:43:08,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:43:00,12/4/2016,7:43:08,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:43:05,12/4/2016,7:43:08,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:43:09,12/4/2016,7:43:36,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:43:13,12/4/2016,7:43:36,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:43:18,12/4/2016,7:43:36,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:43:23,12/4/2016,7:43:36,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:43:28,12/4/2016,7:43:36,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:43:33,12/4/2016,7:43:36,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:43:37,12/4/2016,7:44:04,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:43:41,12/4/2016,7:44:04,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:43:46,12/4/2016,7:44:04,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:43:51,12/4/2016,7:44:04,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:43:56,12/4/2016,7:44:04,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:44:01,12/4/2016,7:44:04,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:44:05,12/4/2016,7:44:32,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:44:09,12/4/2016,7:44:32,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:44:14,12/4/2016,7:44:32,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:44:19,12/4/2016,7:44:32,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:44:24,12/4/2016,7:44:32,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:44:29,12/4/2016,7:44:32,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:44:33,12/4/2016,7:45:00,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:44:37,12/4/2016,7:45:00,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:44:42,12/4/2016,7:45:00,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:44:47,12/4/2016,7:45:00,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:44:52,12/4/2016,7:45:00,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:44:57,12/4/2016,7:45:00,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:45:01,12/4/2016,7:45:28,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:45:05,12/4/2016,7:45:28,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:45:10,12/4/2016,7:45:28,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:45:15,12/4/2016,7:45:28,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:45:20,12/4/2016,7:45:28,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:45:25,12/4/2016,7:45:28,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:45:29,12/4/2016,7:45:56,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:45:33,12/4/2016,7:45:56,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:45:38,12/4/2016,7:45:56,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:45:43,12/4/2016,7:45:56,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:45:48,12/4/2016,7:45:56,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:45:53,12/4/2016,7:45:56,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:45:57,12/4/2016,7:46:24,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:46:01,12/4/2016,7:46:24,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:46:06,12/4/2016,7:46:24,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:46:11,12/4/2016,7:46:24,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:46:16,12/4/2016,7:46:24,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:46:20,12/4/2016,7:46:24,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:46:25,12/4/2016,7:46:52,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:46:29,12/4/2016,7:46:52,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:46:34,12/4/2016,7:46:52,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:46:39,12/4/2016,7:46:52,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:46:44,12/4/2016,7:46:52,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:46:48,12/4/2016,7:46:52,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:46:53,12/4/2016,7:47:19,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:46:57,12/4/2016,7:47:19,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:47:02,12/4/2016,7:47:19,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:47:07,12/4/2016,7:47:19,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:47:12,12/4/2016,7:47:19,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:47:16,12/4/2016,7:47:19,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:47:20,12/4/2016,7:47:46,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:47:24,12/4/2016,7:47:46,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:47:29,12/4/2016,7:47:46,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:47:34,12/4/2016,7:47:46,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:47:38,12/4/2016,7:47:46,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:47:43,12/4/2016,7:47:46,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:47:47,12/4/2016,7:48:13,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:47:51,12/4/2016,7:48:13,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:47:56,12/4/2016,7:48:13,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:48:01,12/4/2016,7:48:13,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:48:05,12/4/2016,7:48:13,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:48:10,12/4/2016,7:48:13,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:48:14,12/4/2016,7:48:40,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:48:18,12/4/2016,7:48:40,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:48:23,12/4/2016,7:48:40,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:48:28,12/4/2016,7:48:40,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:48:32,12/4/2016,7:48:40,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:48:37,12/4/2016,7:48:40,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:48:41,12/4/2016,7:49:07,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:48:45,12/4/2016,7:49:07,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:48:50,12/4/2016,7:49:07,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:48:55,12/4/2016,7:49:07,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:48:59,12/4/2016,7:49:07,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:49:04,12/4/2016,7:49:07,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:49:08,12/4/2016,7:49:34,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:49:12,12/4/2016,7:49:34,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:49:17,12/4/2016,7:49:34,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:49:22,12/4/2016,7:49:34,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:49:26,12/4/2016,7:49:34,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:49:31,12/4/2016,7:49:34,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:49:35,12/4/2016,7:50:01,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:49:39,12/4/2016,7:50:01,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:49:44,12/4/2016,7:50:01,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:49:49,12/4/2016,7:50:01,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:49:53,12/4/2016,7:50:01,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:49:58,12/4/2016,7:50:01,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,7:50:02,12/4/2016,7:50:28,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,7:50:06,12/4/2016,7:50:28,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,7:50:11,12/4/2016,7:50:28,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,7:50:15,12/4/2016,7:50:28,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,7:50:20,12/4/2016,7:50:28,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,7:50:25,12/4/2016,7:50:28,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
