Begin Date,Begin Time,End Date,End Time,Alarm Tag,Alarm Id,Alarm Type,Alarm Priority,Description
12/4/2016,1:00:15,12/4/2016,1:00:46,AlarmRateRamp|6400,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:32:17,12/4/2016,2:32:42,AlarmRateRamp|7093,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:32:22,12/4/2016,2:32:42,AlarmRateRamp|7094,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:32:27,12/4/2016,2:32:42,AlarmRateRamp|7095,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:32:33,12/4/2016,2:32:42,AlarmRateRamp|7096,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:32:38,12/4/2016,2:32:42,AlarmRateRamp|7097,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:32:43,12/4/2016,2:33:12,AlarmRateRamp|7098,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:32:48,12/4/2016,2:33:12,AlarmRateRamp|7099,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:32:53,12/4/2016,2:33:12,AlarmRateRamp|7100,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:32:58,12/4/2016,2:33:12,AlarmRateRamp|7101,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:33:04,12/4/2016,2:33:12,AlarmRateRamp|7102,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:33:09,12/4/2016,2:33:12,AlarmRateRamp|7103,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:33:13,12/4/2016,2:33:42,AlarmRateRamp|7104,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:33:18,12/4/2016,2:33:42,AlarmRateRamp|7105,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:33:23,12/4/2016,2:33:42,AlarmRateRamp|7106,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:33:28,12/4/2016,2:33:42,AlarmRateRamp|7107,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:33:34,12/4/2016,2:33:42,AlarmRateRamp|7108,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:33:39,12/4/2016,2:33:42,AlarmRateRamp|7109,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:33:43,12/4/2016,2:34:12,AlarmRateRamp|7110,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:33:48,12/4/2016,2:34:12,AlarmRateRamp|7111,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:33:53,12/4/2016,2:34:12,AlarmRateRamp|7112,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:33:58,12/4/2016,2:34:12,AlarmRateRamp|7113,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:34:04,12/4/2016,2:34:12,AlarmRateRamp|7114,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:34:09,12/4/2016,2:34:12,AlarmRateRamp|7115,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:34:13,12/4/2016,2:34:42,AlarmRateRamp|7116,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:34:18,12/4/2016,2:34:42,AlarmRateRamp|7117,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:34:23,12/4/2016,2:34:42,AlarmRateRamp|7118,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:34:28,12/4/2016,2:34:42,AlarmRateRamp|7119,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:34:33,12/4/2016,2:34:42,AlarmRateRamp|7120,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:34:39,12/4/2016,2:34:42,AlarmRateRamp|7121,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:34:43,12/4/2016,2:35:12,AlarmRateRamp|7122,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:34:48,12/4/2016,2:35:12,AlarmRateRamp|7123,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:34:53,12/4/2016,2:35:12,AlarmRateRamp|7124,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:34:58,12/4/2016,2:35:12,AlarmRateRamp|7125,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:35:03,12/4/2016,2:35:12,AlarmRateRamp|7126,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:35:09,12/4/2016,2:35:12,AlarmRateRamp|7127,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:35:13,12/4/2016,2:35:42,AlarmRateRamp|7128,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:35:18,12/4/2016,2:35:42,AlarmRateRamp|7129,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:35:23,12/4/2016,2:35:42,AlarmRateRamp|7130,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:35:28,12/4/2016,2:35:42,AlarmRateRamp|7131,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:35:33,12/4/2016,2:35:42,AlarmRateRamp|7132,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:35:38,12/4/2016,2:35:42,AlarmRateRamp|7133,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:35:43,12/4/2016,2:36:12,AlarmRateRamp|7134,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:35:48,12/4/2016,2:36:12,AlarmRateRamp|7135,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:35:53,12/4/2016,2:36:12,AlarmRateRamp|7136,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:35:58,12/4/2016,2:36:12,AlarmRateRamp|7137,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:36:03,12/4/2016,2:36:12,AlarmRateRamp|7138,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:36:08,12/4/2016,2:36:12,AlarmRateRamp|7139,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:36:13,12/4/2016,2:36:42,AlarmRateRamp|7140,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:36:18,12/4/2016,2:36:42,AlarmRateRamp|7141,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:36:23,12/4/2016,2:36:42,AlarmRateRamp|7142,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:36:28,12/4/2016,2:36:42,AlarmRateRamp|7143,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:36:33,12/4/2016,2:36:42,AlarmRateRamp|7144,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:36:38,12/4/2016,2:36:42,AlarmRateRamp|7145,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:36:43,12/4/2016,2:37:11,AlarmRateRamp|7146,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:36:48,12/4/2016,2:37:11,AlarmRateRamp|7147,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:36:53,12/4/2016,2:37:11,AlarmRateRamp|7148,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:36:58,12/4/2016,2:37:11,AlarmRateRamp|7149,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:37:03,12/4/2016,2:37:11,AlarmRateRamp|7150,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:37:08,12/4/2016,2:37:11,AlarmRateRamp|7151,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:37:12,12/4/2016,2:37:40,AlarmRateRamp|7152,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:37:17,12/4/2016,2:37:40,AlarmRateRamp|7153,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:37:22,12/4/2016,2:37:40,AlarmRateRamp|7154,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:37:27,12/4/2016,2:37:40,AlarmRateRamp|7155,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:37:32,12/4/2016,2:37:40,AlarmRateRamp|7156,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:37:37,12/4/2016,2:37:40,AlarmRateRamp|7157,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:37:41,12/4/2016,2:38:09,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:37:46,12/4/2016,2:38:09,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:37:51,12/4/2016,2:38:09,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:37:56,12/4/2016,2:38:09,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:38:01,12/4/2016,2:38:09,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:38:06,12/4/2016,2:38:09,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:38:10,12/4/2016,2:38:38,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:38:15,12/4/2016,2:38:38,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:38:20,12/4/2016,2:38:38,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:38:25,12/4/2016,2:38:38,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:38:30,12/4/2016,2:38:38,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:38:35,12/4/2016,2:38:38,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:38:39,12/4/2016,2:39:07,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:38:44,12/4/2016,2:39:07,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:38:49,12/4/2016,2:39:07,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:38:54,12/4/2016,2:39:07,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:38:59,12/4/2016,2:39:07,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:39:04,12/4/2016,2:39:07,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:39:08,12/4/2016,2:39:36,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:39:13,12/4/2016,2:39:36,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:39:18,12/4/2016,2:39:36,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:39:23,12/4/2016,2:39:36,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:39:28,12/4/2016,2:39:36,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:39:33,12/4/2016,2:39:36,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:39:37,12/4/2016,2:40:05,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:39:42,12/4/2016,2:40:05,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:39:47,12/4/2016,2:40:05,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:39:52,12/4/2016,2:40:05,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:39:57,12/4/2016,2:40:05,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:40:02,12/4/2016,2:40:05,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:40:06,12/4/2016,2:40:34,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:40:11,12/4/2016,2:40:34,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:40:16,12/4/2016,2:40:34,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:40:21,12/4/2016,2:40:34,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:40:26,12/4/2016,2:40:34,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:40:30,12/4/2016,2:40:34,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:40:35,12/4/2016,2:41:03,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:40:39,12/4/2016,2:41:03,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:40:44,12/4/2016,2:41:03,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:40:49,12/4/2016,2:41:03,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:40:54,12/4/2016,2:41:03,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:40:59,12/4/2016,2:41:03,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:41:04,12/4/2016,2:41:32,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:41:08,12/4/2016,2:41:32,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:41:13,12/4/2016,2:41:32,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:41:18,12/4/2016,2:41:32,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:41:23,12/4/2016,2:41:32,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:41:28,12/4/2016,2:41:32,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:41:33,12/4/2016,2:42:00,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:41:37,12/4/2016,2:42:00,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:41:42,12/4/2016,2:42:00,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:41:47,12/4/2016,2:42:00,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:41:52,12/4/2016,2:42:00,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:41:57,12/4/2016,2:42:00,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:42:01,12/4/2016,2:42:28,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:42:05,12/4/2016,2:42:28,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:42:10,12/4/2016,2:42:28,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:42:15,12/4/2016,2:42:28,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:42:20,12/4/2016,2:42:28,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:42:25,12/4/2016,2:42:28,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:42:29,12/4/2016,2:42:56,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:42:33,12/4/2016,2:42:56,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:42:38,12/4/2016,2:42:56,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:42:43,12/4/2016,2:42:56,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:42:48,12/4/2016,2:42:56,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:42:53,12/4/2016,2:42:56,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:42:57,12/4/2016,2:43:24,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:43:01,12/4/2016,2:43:24,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:43:06,12/4/2016,2:43:24,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:43:11,12/4/2016,2:43:24,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:43:16,12/4/2016,2:43:24,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:43:21,12/4/2016,2:43:24,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:43:25,12/4/2016,2:43:52,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:43:29,12/4/2016,2:43:52,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:43:34,12/4/2016,2:43:52,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:43:39,12/4/2016,2:43:52,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:43:44,12/4/2016,2:43:52,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:43:49,12/4/2016,2:43:52,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:43:53,12/4/2016,2:44:20,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:43:57,12/4/2016,2:44:20,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:44:02,12/4/2016,2:44:20,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:44:07,12/4/2016,2:44:20,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:44:12,12/4/2016,2:44:20,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:44:17,12/4/2016,2:44:20,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:44:21,12/4/2016,2:44:48,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:44:25,12/4/2016,2:44:48,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:44:30,12/4/2016,2:44:48,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:44:35,12/4/2016,2:44:48,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:44:40,12/4/2016,2:44:48,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:44:45,12/4/2016,2:44:48,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:44:49,12/4/2016,2:45:16,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:44:53,12/4/2016,2:45:16,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:44:58,12/4/2016,2:45:16,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:45:03,12/4/2016,2:45:16,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:45:08,12/4/2016,2:45:16,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:45:13,12/4/2016,2:45:16,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:45:17,12/4/2016,2:45:44,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:45:21,12/4/2016,2:45:44,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:45:26,12/4/2016,2:45:44,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:45:31,12/4/2016,2:45:44,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:45:36,12/4/2016,2:45:44,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:45:41,12/4/2016,2:45:44,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:45:45,12/4/2016,2:46:12,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:45:49,12/4/2016,2:46:12,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:45:54,12/4/2016,2:46:12,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:45:59,12/4/2016,2:46:12,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:46:04,12/4/2016,2:46:12,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:46:08,12/4/2016,2:46:12,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:46:13,12/4/2016,2:46:40,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:46:17,12/4/2016,2:46:40,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:46:22,12/4/2016,2:46:40,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:46:27,12/4/2016,2:46:40,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:46:32,12/4/2016,2:46:40,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:46:36,12/4/2016,2:46:40,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:46:41,12/4/2016,2:47:07,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:46:45,12/4/2016,2:47:07,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:46:50,12/4/2016,2:47:07,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:46:55,12/4/2016,2:47:07,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:47:00,12/4/2016,2:47:07,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:47:04,12/4/2016,2:47:07,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:47:08,12/4/2016,2:47:34,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:47:12,12/4/2016,2:47:34,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:47:17,12/4/2016,2:47:34,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:47:22,12/4/2016,2:47:34,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:47:26,12/4/2016,2:47:34,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:47:31,12/4/2016,2:47:34,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:47:35,12/4/2016,2:48:01,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:47:39,12/4/2016,2:48:01,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:47:44,12/4/2016,2:48:01,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:47:49,12/4/2016,2:48:01,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:47:53,12/4/2016,2:48:01,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:47:58,12/4/2016,2:48:01,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:48:02,12/4/2016,2:48:28,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:48:06,12/4/2016,2:48:28,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:48:11,12/4/2016,2:48:28,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:48:16,12/4/2016,2:48:28,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:48:20,12/4/2016,2:48:28,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:48:25,12/4/2016,2:48:28,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:48:29,12/4/2016,2:48:55,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:48:33,12/4/2016,2:48:55,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:48:38,12/4/2016,2:48:55,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:48:43,12/4/2016,2:48:55,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:48:47,12/4/2016,2:48:55,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:48:52,12/4/2016,2:48:55,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:48:56,12/4/2016,2:49:22,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,2:49:00,12/4/2016,2:49:22,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,2:49:05,12/4/2016,2:49:22,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,2:49:10,12/4/2016,2:49:22,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,2:49:14,12/4/2016,2:49:22,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,2:49:19,12/4/2016,2:49:22,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,2:49:23,12/4/2016,2:49:49,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
