Begin Date,Begin Time,End Date,End Time,Alarm Tag,Alarm Id,Alarm Type,Alarm Priority,Description
12/3/2016,10:00:12,12/3/2016,10:00:43,AlarmRateRamp|4000,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:02:09,12/3/2016,12:02:16,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:02:13,12/3/2016,12:02:16,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:02:17,12/3/2016,12:02:41,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:02:21,12/3/2016,12:02:41,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:02:25,12/3/2016,12:02:41,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:02:29,12/3/2016,12:02:41,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:02:34,12/3/2016,12:02:41,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:02:38,12/3/2016,12:02:41,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:02:42,12/3/2016,12:03:06,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:02:46,12/3/2016,12:03:06,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:02:50,12/3/2016,12:03:06,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:02:54,12/3/2016,12:03:06,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:02:59,12/3/2016,12:03:06,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:03:03,12/3/2016,12:03:06,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:03:07,12/3/2016,12:03:31,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:03:11,12/3/2016,12:03:31,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:03:15,12/3/2016,12:03:31,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:03:19,12/3/2016,12:03:31,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:03:24,12/3/2016,12:03:31,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:03:28,12/3/2016,12:03:31,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:03:32,12/3/2016,12:03:56,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:03:36,12/3/2016,12:03:56,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:03:40,12/3/2016,12:03:56,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:03:44,12/3/2016,12:03:56,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:03:48,12/3/2016,12:03:56,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:03:53,12/3/2016,12:03:56,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:03:57,12/3/2016,12:04:21,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:04:01,12/3/2016,12:04:21,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:04:05,12/3/2016,12:04:21,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:04:09,12/3/2016,12:04:21,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:04:13,12/3/2016,12:04:21,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:04:18,12/3/2016,12:04:21,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:04:22,12/3/2016,12:04:46,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:04:26,12/3/2016,12:04:46,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:04:30,12/3/2016,12:04:46,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:04:34,12/3/2016,12:04:46,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:04:38,12/3/2016,12:04:46,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:04:43,12/3/2016,12:04:46,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:04:47,12/3/2016,12:05:10,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:04:51,12/3/2016,12:05:10,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:04:55,12/3/2016,12:05:10,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:04:59,12/3/2016,12:05:10,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:05:03,12/3/2016,12:05:10,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:05:08,12/3/2016,12:05:10,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:05:11,12/3/2016,12:05:34,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:05:15,12/3/2016,12:05:34,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:05:19,12/3/2016,12:05:34,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:05:23,12/3/2016,12:05:34,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:05:27,12/3/2016,12:05:34,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:05:32,12/3/2016,12:05:34,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:05:35,12/3/2016,12:05:58,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:05:39,12/3/2016,12:05:58,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:05:43,12/3/2016,12:05:58,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:05:47,12/3/2016,12:05:58,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:05:51,12/3/2016,12:05:58,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:05:55,12/3/2016,12:05:58,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:05:59,12/3/2016,12:06:22,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:06:03,12/3/2016,12:06:22,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:06:07,12/3/2016,12:06:22,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:06:11,12/3/2016,12:06:22,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:06:15,12/3/2016,12:06:22,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:06:19,12/3/2016,12:06:22,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:06:23,12/3/2016,12:06:46,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:06:27,12/3/2016,12:06:46,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:06:31,12/3/2016,12:06:46,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:06:35,12/3/2016,12:06:46,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:06:39,12/3/2016,12:06:46,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:06:43,12/3/2016,12:06:46,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:06:47,12/3/2016,12:07:10,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:06:51,12/3/2016,12:07:10,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:06:55,12/3/2016,12:07:10,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:06:59,12/3/2016,12:07:10,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:07:03,12/3/2016,12:07:10,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:07:07,12/3/2016,12:07:10,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:07:11,12/3/2016,12:07:34,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:07:15,12/3/2016,12:07:34,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:07:19,12/3/2016,12:07:34,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:07:23,12/3/2016,12:07:34,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:07:27,12/3/2016,12:07:34,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:07:31,12/3/2016,12:07:34,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:07:35,12/3/2016,12:07:58,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:07:39,12/3/2016,12:07:58,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:07:43,12/3/2016,12:07:58,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:07:47,12/3/2016,12:07:58,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:07:51,12/3/2016,12:07:58,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:07:55,12/3/2016,12:07:58,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:07:59,12/3/2016,12:08:22,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:08:03,12/3/2016,12:08:22,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:08:07,12/3/2016,12:08:22,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:08:11,12/3/2016,12:08:22,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:08:15,12/3/2016,12:08:22,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:08:19,12/3/2016,12:08:22,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:08:23,12/3/2016,12:08:46,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:08:27,12/3/2016,12:08:46,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:08:31,12/3/2016,12:08:46,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:08:35,12/3/2016,12:08:46,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:08:39,12/3/2016,12:08:46,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:08:43,12/3/2016,12:08:46,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:08:47,12/3/2016,12:09:10,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:08:51,12/3/2016,12:09:10,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:08:55,12/3/2016,12:09:10,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:08:59,12/3/2016,12:09:10,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:09:03,12/3/2016,12:09:10,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:09:07,12/3/2016,12:09:10,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:09:11,12/3/2016,12:09:34,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:09:15,12/3/2016,12:09:34,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:09:19,12/3/2016,12:09:34,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:09:23,12/3/2016,12:09:34,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:09:27,12/3/2016,12:09:34,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:09:31,12/3/2016,12:09:34,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:09:35,12/3/2016,12:09:58,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:09:39,12/3/2016,12:09:58,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:09:43,12/3/2016,12:09:58,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:09:47,12/3/2016,12:09:58,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:09:51,12/3/2016,12:09:58,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:09:55,12/3/2016,12:09:58,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:09:59,12/3/2016,12:10:22,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:10:03,12/3/2016,12:10:22,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:10:07,12/3/2016,12:10:22,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:10:11,12/3/2016,12:10:22,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:10:15,12/3/2016,12:10:22,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:10:19,12/3/2016,12:10:22,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:10:23,12/3/2016,12:10:46,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:10:27,12/3/2016,12:10:46,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:10:31,12/3/2016,12:10:46,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:10:35,12/3/2016,12:10:46,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:10:39,12/3/2016,12:10:46,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:10:43,12/3/2016,12:10:46,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:10:47,12/3/2016,12:11:10,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:10:51,12/3/2016,12:11:10,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:10:55,12/3/2016,12:11:10,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:10:59,12/3/2016,12:11:10,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:11:03,12/3/2016,12:11:10,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:11:07,12/3/2016,12:11:10,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:11:11,12/3/2016,12:11:34,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:11:15,12/3/2016,12:11:34,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:11:19,12/3/2016,12:11:34,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:11:23,12/3/2016,12:11:34,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:11:27,12/3/2016,12:11:34,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:11:31,12/3/2016,12:11:34,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:11:35,12/3/2016,12:11:58,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:11:39,12/3/2016,12:11:58,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:11:43,12/3/2016,12:11:58,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:11:47,12/3/2016,12:11:58,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:11:51,12/3/2016,12:11:58,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:11:55,12/3/2016,12:11:58,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:11:59,12/3/2016,12:12:21,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:12:03,12/3/2016,12:12:21,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:12:07,12/3/2016,12:12:21,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:12:11,12/3/2016,12:12:21,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:12:15,12/3/2016,12:12:21,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:12:19,12/3/2016,12:12:21,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:12:22,12/3/2016,12:12:44,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:12:26,12/3/2016,12:12:44,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:12:30,12/3/2016,12:12:44,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:12:34,12/3/2016,12:12:44,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:12:38,12/3/2016,12:12:44,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:12:42,12/3/2016,12:12:44,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:12:45,12/3/2016,12:13:07,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:12:49,12/3/2016,12:13:07,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:12:53,12/3/2016,12:13:07,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:12:57,12/3/2016,12:13:07,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:13:01,12/3/2016,12:13:07,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:13:05,12/3/2016,12:13:07,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:13:08,12/3/2016,12:13:30,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:13:12,12/3/2016,12:13:30,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:13:16,12/3/2016,12:13:30,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:13:20,12/3/2016,12:13:30,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:13:23,12/3/2016,12:13:30,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:13:27,12/3/2016,12:13:30,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:13:31,12/3/2016,12:13:53,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:13:34,12/3/2016,12:13:53,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:13:38,12/3/2016,12:13:53,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:13:42,12/3/2016,12:13:53,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:13:46,12/3/2016,12:13:53,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:13:50,12/3/2016,12:13:53,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:13:54,12/3/2016,12:14:16,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:13:57,12/3/2016,12:14:16,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:14:01,12/3/2016,12:14:16,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:14:05,12/3/2016,12:14:16,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:14:09,12/3/2016,12:14:16,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:14:13,12/3/2016,12:14:16,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:14:17,12/3/2016,12:14:39,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:14:20,12/3/2016,12:14:39,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:14:24,12/3/2016,12:14:39,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:14:28,12/3/2016,12:14:39,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:14:32,12/3/2016,12:14:39,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:14:36,12/3/2016,12:14:39,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:14:40,12/3/2016,12:15:02,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:14:43,12/3/2016,12:15:02,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:14:47,12/3/2016,12:15:02,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:14:51,12/3/2016,12:15:02,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:14:55,12/3/2016,12:15:02,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:14:59,12/3/2016,12:15:02,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:15:03,12/3/2016,12:15:25,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:15:06,12/3/2016,12:15:25,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:15:10,12/3/2016,12:15:25,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:15:14,12/3/2016,12:15:25,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:15:18,12/3/2016,12:15:25,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:15:22,12/3/2016,12:15:25,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:15:26,12/3/2016,12:15:48,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:15:29,12/3/2016,12:15:48,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:15:33,12/3/2016,12:15:48,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:15:37,12/3/2016,12:15:48,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:15:41,12/3/2016,12:15:48,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:15:45,12/3/2016,12:15:48,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:15:49,12/3/2016,12:16:11,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:15:52,12/3/2016,12:16:11,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:15:56,12/3/2016,12:16:11,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:16:00,12/3/2016,12:16:11,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,12:16:04,12/3/2016,12:16:11,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,12:16:08,12/3/2016,12:16:11,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,12:16:12,12/3/2016,12:16:34,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,12:16:15,12/3/2016,12:16:34,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,12:16:19,12/3/2016,12:16:34,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,12:16:23,12/3/2016,12:16:34,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
