Begin Date,Begin Time,End Date,End Time,Alarm Tag,Alarm Id,Alarm Type,Alarm Priority,Description
12/3/2016,15:00:01,12/3/2016,15:01:12,AlarmRateRamp|3000,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:23:41,12/3/2016,16:23:56,AlarmRateRamp|3595,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:23:46,12/3/2016,16:23:56,AlarmRateRamp|3596,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:23:52,12/3/2016,16:23:56,AlarmRateRamp|3597,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:23:57,12/3/2016,16:24:29,AlarmRateRamp|3598,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:24:02,12/3/2016,16:24:29,AlarmRateRamp|3599,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:24:08,12/3/2016,16:24:29,AlarmRateRamp|3600,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:24:14,12/3/2016,16:24:29,AlarmRateRamp|3601,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:24:19,12/3/2016,16:24:29,AlarmRateRamp|3602,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:24:25,12/3/2016,16:24:29,AlarmRateRamp|3603,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:24:30,12/3/2016,16:25:01,AlarmRateRamp|3604,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:24:35,12/3/2016,16:25:01,AlarmRateRamp|3605,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:24:41,12/3/2016,16:25:01,AlarmRateRamp|3606,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:24:47,12/3/2016,16:25:01,AlarmRateRamp|3607,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:24:52,12/3/2016,16:25:01,AlarmRateRamp|3608,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:24:58,12/3/2016,16:25:01,AlarmRateRamp|3609,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:25:02,12/3/2016,16:25:33,AlarmRateRamp|3610,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:25:07,12/3/2016,16:25:33,AlarmRateRamp|3611,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:25:13,12/3/2016,16:25:33,AlarmRateRamp|3612,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:25:18,12/3/2016,16:25:33,AlarmRateRamp|3613,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:25:24,12/3/2016,16:25:33,AlarmRateRamp|3614,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:25:30,12/3/2016,16:25:33,AlarmRateRamp|3615,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:25:34,12/3/2016,16:26:05,AlarmRateRamp|3616,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:25:39,12/3/2016,16:26:05,AlarmRateRamp|3617,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:25:45,12/3/2016,16:26:05,AlarmRateRamp|3618,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:25:50,12/3/2016,16:26:05,AlarmRateRamp|3619,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:25:56,12/3/2016,16:26:05,AlarmRateRamp|3620,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:26:02,12/3/2016,16:26:05,AlarmRateRamp|3621,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:26:06,12/3/2016,16:26:37,AlarmRateRamp|3622,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:26:11,12/3/2016,16:26:37,AlarmRateRamp|3623,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:26:17,12/3/2016,16:26:37,AlarmRateRamp|3624,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:26:22,12/3/2016,16:26:37,AlarmRateRamp|3625,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:26:28,12/3/2016,16:26:37,AlarmRateRamp|3626,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:26:33,12/3/2016,16:26:37,AlarmRateRamp|3627,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:26:38,12/3/2016,16:27:09,AlarmRateRamp|3628,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:26:43,12/3/2016,16:27:09,AlarmRateRamp|3629,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:26:49,12/3/2016,16:27:09,AlarmRateRamp|3630,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:26:54,12/3/2016,16:27:09,AlarmRateRamp|3631,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:27:00,12/3/2016,16:27:09,AlarmRateRamp|3632,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:27:05,12/3/2016,16:27:09,AlarmRateRamp|3633,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:27:10,12/3/2016,16:27:41,AlarmRateRamp|3634,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:27:15,12/3/2016,16:27:41,AlarmRateRamp|3635,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:27:21,12/3/2016,16:27:41,AlarmRateRamp|3636,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:27:26,12/3/2016,16:27:41,AlarmRateRamp|3637,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:27:32,12/3/2016,16:27:41,AlarmRateRamp|3638,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:27:37,12/3/2016,16:27:41,AlarmRateRamp|3639,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:27:42,12/3/2016,16:28:13,AlarmRateRamp|3640,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:27:47,12/3/2016,16:28:13,AlarmRateRamp|3641,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:27:53,12/3/2016,16:28:13,AlarmRateRamp|3642,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:27:58,12/3/2016,16:28:13,AlarmRateRamp|3643,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:28:04,12/3/2016,16:28:13,AlarmRateRamp|3644,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:28:09,12/3/2016,16:28:13,AlarmRateRamp|3645,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:28:14,12/3/2016,16:28:44,AlarmRateRamp|3646,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:28:19,12/3/2016,16:28:44,AlarmRateRamp|3647,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:28:24,12/3/2016,16:28:44,AlarmRateRamp|3648,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:28:30,12/3/2016,16:28:44,AlarmRateRamp|3649,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:28:35,12/3/2016,16:28:44,AlarmRateRamp|3650,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:28:41,12/3/2016,16:28:44,AlarmRateRamp|3651,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:28:45,12/3/2016,16:29:15,AlarmRateRamp|3652,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:28:50,12/3/2016,16:29:15,AlarmRateRamp|3653,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:28:55,12/3/2016,16:29:15,AlarmRateRamp|3654,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:29:01,12/3/2016,16:29:15,AlarmRateRamp|3655,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:29:06,12/3/2016,16:29:15,AlarmRateRamp|3656,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:29:12,12/3/2016,16:29:15,AlarmRateRamp|3657,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:29:16,12/3/2016,16:29:46,AlarmRateRamp|3658,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:29:21,12/3/2016,16:29:46,AlarmRateRamp|3659,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:29:26,12/3/2016,16:29:46,AlarmRateRamp|3660,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:29:32,12/3/2016,16:29:46,AlarmRateRamp|3661,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:29:37,12/3/2016,16:29:46,AlarmRateRamp|3662,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:29:43,12/3/2016,16:29:46,AlarmRateRamp|3663,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:29:47,12/3/2016,16:30:17,AlarmRateRamp|3664,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:29:52,12/3/2016,16:30:17,AlarmRateRamp|3665,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:29:57,12/3/2016,16:30:17,AlarmRateRamp|3666,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:30:03,12/3/2016,16:30:17,AlarmRateRamp|3667,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:30:08,12/3/2016,16:30:17,AlarmRateRamp|3668,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:30:14,12/3/2016,16:30:17,AlarmRateRamp|3669,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:30:18,12/3/2016,16:30:48,AlarmRateRamp|3670,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:30:23,12/3/2016,16:30:48,AlarmRateRamp|3671,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:30:28,12/3/2016,16:30:48,AlarmRateRamp|3672,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:30:34,12/3/2016,16:30:48,AlarmRateRamp|3673,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:30:39,12/3/2016,16:30:48,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:30:44,12/3/2016,16:30:48,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:30:49,12/3/2016,16:31:19,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:30:54,12/3/2016,16:31:19,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:30:59,12/3/2016,16:31:19,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:31:05,12/3/2016,16:31:19,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:31:10,12/3/2016,16:31:19,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:31:15,12/3/2016,16:31:19,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:31:20,12/3/2016,16:31:50,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:31:25,12/3/2016,16:31:50,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:31:30,12/3/2016,16:31:50,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:31:36,12/3/2016,16:31:50,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:31:41,12/3/2016,16:31:50,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:31:46,12/3/2016,16:31:50,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:31:51,12/3/2016,16:32:21,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:31:56,12/3/2016,16:32:21,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:32:01,12/3/2016,16:32:21,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:32:07,12/3/2016,16:32:21,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:32:12,12/3/2016,16:32:21,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:32:17,12/3/2016,16:32:21,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:32:22,12/3/2016,16:32:51,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:32:27,12/3/2016,16:32:51,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:32:32,12/3/2016,16:32:51,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:32:37,12/3/2016,16:32:51,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:32:43,12/3/2016,16:32:51,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:32:48,12/3/2016,16:32:51,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:32:52,12/3/2016,16:33:21,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:32:57,12/3/2016,16:33:21,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:33:02,12/3/2016,16:33:21,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:33:07,12/3/2016,16:33:21,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:33:13,12/3/2016,16:33:21,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:33:18,12/3/2016,16:33:21,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:33:22,12/3/2016,16:33:51,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:33:27,12/3/2016,16:33:51,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:33:32,12/3/2016,16:33:51,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:33:37,12/3/2016,16:33:51,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:33:43,12/3/2016,16:33:51,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:33:48,12/3/2016,16:33:51,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:33:52,12/3/2016,16:34:21,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:33:57,12/3/2016,16:34:21,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:34:02,12/3/2016,16:34:21,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:34:07,12/3/2016,16:34:21,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:34:12,12/3/2016,16:34:21,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:34:18,12/3/2016,16:34:21,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:34:22,12/3/2016,16:34:51,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:34:27,12/3/2016,16:34:51,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:34:32,12/3/2016,16:34:51,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:34:37,12/3/2016,16:34:51,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:34:42,12/3/2016,16:34:51,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:34:48,12/3/2016,16:34:51,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:34:52,12/3/2016,16:35:21,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:34:57,12/3/2016,16:35:21,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:35:02,12/3/2016,16:35:21,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:35:07,12/3/2016,16:35:21,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:35:12,12/3/2016,16:35:21,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:35:18,12/3/2016,16:35:21,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:35:22,12/3/2016,16:35:51,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:35:27,12/3/2016,16:35:51,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:35:32,12/3/2016,16:35:51,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:35:37,12/3/2016,16:35:51,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:35:42,12/3/2016,16:35:51,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:35:47,12/3/2016,16:35:51,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:35:52,12/3/2016,16:36:21,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:35:57,12/3/2016,16:36:21,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:36:02,12/3/2016,16:36:21,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:36:07,12/3/2016,16:36:21,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:36:12,12/3/2016,16:36:21,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:36:17,12/3/2016,16:36:21,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:36:22,12/3/2016,16:36:51,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:36:27,12/3/2016,16:36:51,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:36:32,12/3/2016,16:36:51,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:36:37,12/3/2016,16:36:51,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:36:42,12/3/2016,16:36:51,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:36:47,12/3/2016,16:36:51,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:36:52,12/3/2016,16:37:20,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:36:57,12/3/2016,16:37:20,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:37:02,12/3/2016,16:37:20,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:37:07,12/3/2016,16:37:20,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:37:12,12/3/2016,16:37:20,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:37:17,12/3/2016,16:37:20,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:37:21,12/3/2016,16:37:49,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:37:26,12/3/2016,16:37:49,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:37:31,12/3/2016,16:37:49,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:37:36,12/3/2016,16:37:49,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:37:41,12/3/2016,16:37:49,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:37:46,12/3/2016,16:37:49,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:37:50,12/3/2016,16:38:18,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:37:55,12/3/2016,16:38:18,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:38:00,12/3/2016,16:38:18,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:38:05,12/3/2016,16:38:18,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:38:10,12/3/2016,16:38:18,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:38:15,12/3/2016,16:38:18,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:38:19,12/3/2016,16:38:47,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:38:24,12/3/2016,16:38:47,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:38:29,12/3/2016,16:38:47,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:38:34,12/3/2016,16:38:47,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:38:39,12/3/2016,16:38:47,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:38:44,12/3/2016,16:38:47,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:38:48,12/3/2016,16:39:16,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:38:53,12/3/2016,16:39:16,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:38:58,12/3/2016,16:39:16,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:39:03,12/3/2016,16:39:16,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:39:08,12/3/2016,16:39:16,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:39:13,12/3/2016,16:39:16,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:39:17,12/3/2016,16:39:45,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:39:22,12/3/2016,16:39:45,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:39:27,12/3/2016,16:39:45,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:39:32,12/3/2016,16:39:45,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:39:37,12/3/2016,16:39:45,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:39:42,12/3/2016,16:39:45,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:39:46,12/3/2016,16:40:14,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:39:51,12/3/2016,16:40:14,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:39:56,12/3/2016,16:40:14,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:40:01,12/3/2016,16:40:14,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:40:06,12/3/2016,16:40:14,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:40:11,12/3/2016,16:40:14,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:40:15,12/3/2016,16:40:43,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:40:19,12/3/2016,16:40:43,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:40:24,12/3/2016,16:40:43,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:40:29,12/3/2016,16:40:43,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:40:34,12/3/2016,16:40:43,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:40:39,12/3/2016,16:40:43,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:40:44,12/3/2016,16:41:12,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:40:48,12/3/2016,16:41:12,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:40:53,12/3/2016,16:41:12,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:40:58,12/3/2016,16:41:12,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:41:03,12/3/2016,16:41:12,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:41:08,12/3/2016,16:41:12,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:41:13,12/3/2016,16:41:41,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:41:17,12/3/2016,16:41:41,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:41:22,12/3/2016,16:41:41,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,16:41:27,12/3/2016,16:41:41,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,16:41:32,12/3/2016,16:41:41,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,16:41:37,12/3/2016,16:41:41,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,16:41:42,12/3/2016,16:42:09,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,16:41:46,12/3/2016,16:42:09,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,16:41:51,12/3/2016,16:42:09,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
