Begin Date,Begin Time,End Date,End Time,Alarm Tag,Alarm Id,Alarm Type,Alarm Priority,Description
12/1/2016,1:29:05,12/1/2016,1:29:31,AlarmRateRamp|647,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:29:11,12/1/2016,1:29:31,AlarmRateRamp|648,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:29:16,12/1/2016,1:29:31,AlarmRateRamp|649,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:29:22,12/1/2016,1:29:31,AlarmRateRamp|650,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:29:27,12/1/2016,1:29:31,AlarmRateRamp|651,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:29:32,12/1/2016,1:30:02,AlarmRateRamp|652,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:29:37,12/1/2016,1:30:02,AlarmRateRamp|653,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:29:42,12/1/2016,1:30:02,AlarmRateRamp|654,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:29:48,12/1/2016,1:30:02,AlarmRateRamp|655,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:29:53,12/1/2016,1:30:02,AlarmRateRamp|656,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:29:59,12/1/2016,1:30:02,AlarmRateRamp|657,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:30:03,12/1/2016,1:30:33,AlarmRateRamp|658,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:30:08,12/1/2016,1:30:33,AlarmRateRamp|659,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:30:13,12/1/2016,1:30:33,AlarmRateRamp|660,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:30:19,12/1/2016,1:30:33,AlarmRateRamp|661,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:30:24,12/1/2016,1:30:33,AlarmRateRamp|662,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:30:30,12/1/2016,1:30:33,AlarmRateRamp|663,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:30:34,12/1/2016,1:31:04,AlarmRateRamp|664,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:30:39,12/1/2016,1:31:04,AlarmRateRamp|665,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:30:44,12/1/2016,1:31:04,AlarmRateRamp|666,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:30:50,12/1/2016,1:31:04,AlarmRateRamp|667,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:30:55,12/1/2016,1:31:04,AlarmRateRamp|668,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:31:01,12/1/2016,1:31:04,AlarmRateRamp|669,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:31:05,12/1/2016,1:31:35,AlarmRateRamp|670,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:31:10,12/1/2016,1:31:35,AlarmRateRamp|671,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:31:15,12/1/2016,1:31:35,AlarmRateRamp|672,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:31:21,12/1/2016,1:31:35,AlarmRateRamp|673,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:31:26,12/1/2016,1:31:35,AlarmRateRamp|674,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:31:32,12/1/2016,1:31:35,AlarmRateRamp|675,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:31:36,12/1/2016,1:32:06,AlarmRateRamp|676,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:31:41,12/1/2016,1:32:06,AlarmRateRamp|677,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:31:46,12/1/2016,1:32:06,AlarmRateRamp|678,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:31:52,12/1/2016,1:32:06,AlarmRateRamp|679,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:31:57,12/1/2016,1:32:06,AlarmRateRamp|680,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:32:02,12/1/2016,1:32:06,AlarmRateRamp|681,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:32:07,12/1/2016,1:32:37,AlarmRateRamp|682,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:32:12,12/1/2016,1:32:37,AlarmRateRamp|683,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:32:17,12/1/2016,1:32:37,AlarmRateRamp|684,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:32:23,12/1/2016,1:32:37,AlarmRateRamp|685,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:32:28,12/1/2016,1:32:37,AlarmRateRamp|686,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:32:33,12/1/2016,1:32:37,AlarmRateRamp|687,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:32:38,12/1/2016,1:33:08,AlarmRateRamp|688,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:32:43,12/1/2016,1:33:08,AlarmRateRamp|689,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:32:48,12/1/2016,1:33:08,AlarmRateRamp|690,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:32:54,12/1/2016,1:33:08,AlarmRateRamp|691,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:32:59,12/1/2016,1:33:08,AlarmRateRamp|692,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:33:04,12/1/2016,1:33:08,AlarmRateRamp|693,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:33:09,12/1/2016,1:33:39,AlarmRateRamp|694,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:33:14,12/1/2016,1:33:39,AlarmRateRamp|695,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:33:19,12/1/2016,1:33:39,AlarmRateRamp|696,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:33:24,12/1/2016,1:33:39,AlarmRateRamp|697,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:33:30,12/1/2016,1:33:39,AlarmRateRamp|698,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:33:35,12/1/2016,1:33:39,AlarmRateRamp|699,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:33:40,12/1/2016,1:34:09,AlarmRateRamp|700,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:33:45,12/1/2016,1:34:09,AlarmRateRamp|701,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:33:50,12/1/2016,1:34:09,AlarmRateRamp|702,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:33:55,12/1/2016,1:34:09,AlarmRateRamp|703,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:34:01,12/1/2016,1:34:09,AlarmRateRamp|704,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:34:06,12/1/2016,1:34:09,AlarmRateRamp|705,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:34:10,12/1/2016,1:34:39,AlarmRateRamp|706,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:34:15,12/1/2016,1:34:39,AlarmRateRamp|707,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:34:20,12/1/2016,1:34:39,AlarmRateRamp|708,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:34:25,12/1/2016,1:34:39,AlarmRateRamp|709,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:34:31,12/1/2016,1:34:39,AlarmRateRamp|710,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:34:36,12/1/2016,1:34:39,AlarmRateRamp|711,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:34:40,12/1/2016,1:35:09,AlarmRateRamp|712,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:34:45,12/1/2016,1:35:09,AlarmRateRamp|713,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:34:50,12/1/2016,1:35:09,AlarmRateRamp|714,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:34:55,12/1/2016,1:35:09,AlarmRateRamp|715,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:35:01,12/1/2016,1:35:09,AlarmRateRamp|716,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:35:06,12/1/2016,1:35:09,AlarmRateRamp|717,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:35:10,12/1/2016,1:35:39,AlarmRateRamp|718,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:35:15,12/1/2016,1:35:39,AlarmRateRamp|719,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:35:20,12/1/2016,1:35:39,AlarmRateRamp|720,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:35:25,12/1/2016,1:35:39,AlarmRateRamp|721,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:35:30,12/1/2016,1:35:39,AlarmRateRamp|722,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:35:36,12/1/2016,1:35:39,AlarmRateRamp|723,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:35:40,12/1/2016,1:36:09,AlarmRateRamp|724,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:35:45,12/1/2016,1:36:09,AlarmRateRamp|725,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:35:50,12/1/2016,1:36:09,AlarmRateRamp|726,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:35:55,12/1/2016,1:36:09,AlarmRateRamp|727,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:36:00,12/1/2016,1:36:09,AlarmRateRamp|728,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:36:06,12/1/2016,1:36:09,AlarmRateRamp|729,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:36:10,12/1/2016,1:36:39,AlarmRateRamp|730,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:36:15,12/1/2016,1:36:39,AlarmRateRamp|731,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:36:20,12/1/2016,1:36:39,AlarmRateRamp|732,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:36:25,12/1/2016,1:36:39,AlarmRateRamp|733,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:36:30,12/1/2016,1:36:39,AlarmRateRamp|734,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:36:35,12/1/2016,1:36:39,AlarmRateRamp|735,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:36:40,12/1/2016,1:37:09,AlarmRateRamp|736,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:36:45,12/1/2016,1:37:09,AlarmRateRamp|737,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:36:50,12/1/2016,1:37:09,AlarmRateRamp|738,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:36:55,12/1/2016,1:37:09,AlarmRateRamp|739,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:37:00,12/1/2016,1:37:09,AlarmRateRamp|740,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:37:05,12/1/2016,1:37:09,AlarmRateRamp|741,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:37:10,12/1/2016,1:37:39,AlarmRateRamp|742,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:37:15,12/1/2016,1:37:39,AlarmRateRamp|743,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:37:20,12/1/2016,1:37:39,AlarmRateRamp|744,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:37:25,12/1/2016,1:37:39,AlarmRateRamp|745,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:37:30,12/1/2016,1:37:39,AlarmRateRamp|746,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:37:35,12/1/2016,1:37:39,AlarmRateRamp|747,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:37:40,12/1/2016,1:38:09,AlarmRateRamp|748,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:37:45,12/1/2016,1:38:09,AlarmRateRamp|749,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:37:50,12/1/2016,1:38:09,AlarmRateRamp|750,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:37:55,12/1/2016,1:38:09,AlarmRateRamp|751,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:38:00,12/1/2016,1:38:09,AlarmRateRamp|752,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:38:05,12/1/2016,1:38:09,AlarmRateRamp|753,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:38:10,12/1/2016,1:38:38,AlarmRateRamp|754,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:38:15,12/1/2016,1:38:38,AlarmRateRamp|755,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:38:20,12/1/2016,1:38:38,AlarmRateRamp|756,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:38:25,12/1/2016,1:38:38,AlarmRateRamp|757,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:38:30,12/1/2016,1:38:38,AlarmRateRamp|758,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:38:35,12/1/2016,1:38:38,AlarmRateRamp|759,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:38:39,12/1/2016,1:39:07,AlarmRateRamp|760,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:38:44,12/1/2016,1:39:07,AlarmRateRamp|761,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:38:49,12/1/2016,1:39:07,AlarmRateRamp|762,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:38:54,12/1/2016,1:39:07,AlarmRateRamp|763,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:38:59,12/1/2016,1:39:07,AlarmRateRamp|764,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:39:04,12/1/2016,1:39:07,AlarmRateRamp|765,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:39:08,12/1/2016,1:39:36,AlarmRateRamp|766,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:39:13,12/1/2016,1:39:36,AlarmRateRamp|767,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:39:18,12/1/2016,1:39:36,AlarmRateRamp|768,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:39:23,12/1/2016,1:39:36,AlarmRateRamp|769,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:39:28,12/1/2016,1:39:36,AlarmRateRamp|770,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:39:33,12/1/2016,1:39:36,AlarmRateRamp|771,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:39:37,12/1/2016,1:40:05,AlarmRateRamp|772,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:39:42,12/1/2016,1:40:05,AlarmRateRamp|773,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:39:47,12/1/2016,1:40:05,AlarmRateRamp|774,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:39:52,12/1/2016,1:40:05,AlarmRateRamp|775,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:39:57,12/1/2016,1:40:05,AlarmRateRamp|776,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:40:02,12/1/2016,1:40:05,AlarmRateRamp|777,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:40:06,12/1/2016,1:40:34,AlarmRateRamp|778,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:40:11,12/1/2016,1:40:34,AlarmRateRamp|779,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:40:16,12/1/2016,1:40:34,AlarmRateRamp|780,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:40:21,12/1/2016,1:40:34,AlarmRateRamp|781,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:40:26,12/1/2016,1:40:34,AlarmRateRamp|782,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:40:31,12/1/2016,1:40:34,AlarmRateRamp|783,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:40:35,12/1/2016,1:41:03,AlarmRateRamp|784,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:40:40,12/1/2016,1:41:03,AlarmRateRamp|785,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:40:45,12/1/2016,1:41:03,AlarmRateRamp|786,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:40:50,12/1/2016,1:41:03,AlarmRateRamp|787,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:40:55,12/1/2016,1:41:03,AlarmRateRamp|788,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:41:00,12/1/2016,1:41:03,AlarmRateRamp|789,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:41:04,12/1/2016,1:41:32,AlarmRateRamp|790,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:41:09,12/1/2016,1:41:32,AlarmRateRamp|791,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:41:14,12/1/2016,1:41:32,AlarmRateRamp|792,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:41:19,12/1/2016,1:41:32,AlarmRateRamp|793,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:41:24,12/1/2016,1:41:32,AlarmRateRamp|794,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:41:29,12/1/2016,1:41:32,AlarmRateRamp|795,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:41:33,12/1/2016,1:42:01,AlarmRateRamp|796,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:41:37,12/1/2016,1:42:01,AlarmRateRamp|797,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:41:42,12/1/2016,1:42:01,AlarmRateRamp|798,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:41:47,12/1/2016,1:42:01,AlarmRateRamp|799,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:41:52,12/1/2016,1:42:01,AlarmRateRamp|800,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:41:57,12/1/2016,1:42:01,AlarmRateRamp|801,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:42:02,12/1/2016,1:42:30,AlarmRateRamp|802,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:42:06,12/1/2016,1:42:30,AlarmRateRamp|803,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:42:11,12/1/2016,1:42:30,AlarmRateRamp|804,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:42:16,12/1/2016,1:42:30,AlarmRateRamp|805,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:42:21,12/1/2016,1:42:30,AlarmRateRamp|806,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:42:26,12/1/2016,1:42:30,AlarmRateRamp|807,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:42:31,12/1/2016,1:42:59,AlarmRateRamp|808,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:42:35,12/1/2016,1:42:59,AlarmRateRamp|809,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:42:40,12/1/2016,1:42:59,AlarmRateRamp|810,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:42:45,12/1/2016,1:42:59,AlarmRateRamp|811,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:42:50,12/1/2016,1:42:59,AlarmRateRamp|812,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:42:55,12/1/2016,1:42:59,AlarmRateRamp|813,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:43:00,12/1/2016,1:43:27,AlarmRateRamp|814,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:43:04,12/1/2016,1:43:27,AlarmRateRamp|815,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:43:09,12/1/2016,1:43:27,AlarmRateRamp|816,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:43:14,12/1/2016,1:43:27,AlarmRateRamp|817,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:43:19,12/1/2016,1:43:27,AlarmRateRamp|818,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:43:24,12/1/2016,1:43:27,AlarmRateRamp|819,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:43:28,12/1/2016,1:43:55,AlarmRateRamp|820,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:43:32,12/1/2016,1:43:55,AlarmRateRamp|821,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:43:37,12/1/2016,1:43:55,AlarmRateRamp|822,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:43:42,12/1/2016,1:43:55,AlarmRateRamp|823,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:43:47,12/1/2016,1:43:55,AlarmRateRamp|824,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:43:52,12/1/2016,1:43:55,AlarmRateRamp|825,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:43:56,12/1/2016,1:44:23,AlarmRateRamp|826,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:44:00,12/1/2016,1:44:23,AlarmRateRamp|827,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:44:05,12/1/2016,1:44:23,AlarmRateRamp|828,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:44:10,12/1/2016,1:44:23,AlarmRateRamp|829,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:44:15,12/1/2016,1:44:23,AlarmRateRamp|830,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:44:20,12/1/2016,1:44:23,AlarmRateRamp|831,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:44:24,12/1/2016,1:44:51,AlarmRateRamp|832,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:44:28,12/1/2016,1:44:51,AlarmRateRamp|833,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:44:33,12/1/2016,1:44:51,AlarmRateRamp|834,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:44:38,12/1/2016,1:44:51,AlarmRateRamp|835,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:44:43,12/1/2016,1:44:51,AlarmRateRamp|836,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:44:48,12/1/2016,1:44:51,AlarmRateRamp|837,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:44:52,12/1/2016,1:45:19,AlarmRateRamp|838,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:44:56,12/1/2016,1:45:19,AlarmRateRamp|839,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:45:01,12/1/2016,1:45:19,AlarmRateRamp|840,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:45:06,12/1/2016,1:45:19,AlarmRateRamp|841,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:45:11,12/1/2016,1:45:19,AlarmRateRamp|842,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:45:16,12/1/2016,1:45:19,AlarmRateRamp|843,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:45:20,12/1/2016,1:45:47,AlarmRateRamp|844,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:45:24,12/1/2016,1:45:47,AlarmRateRamp|845,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:45:29,12/1/2016,1:45:47,AlarmRateRamp|846,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:45:34,12/1/2016,1:45:47,AlarmRateRamp|847,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:45:39,12/1/2016,1:45:47,AlarmRateRamp|848,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:45:44,12/1/2016,1:45:47,AlarmRateRamp|849,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:45:48,12/1/2016,1:46:15,AlarmRateRamp|850,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:45:52,12/1/2016,1:46:15,AlarmRateRamp|851,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:45:57,12/1/2016,1:46:15,AlarmRateRamp|852,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:46:02,12/1/2016,1:46:15,AlarmRateRamp|853,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:46:07,12/1/2016,1:46:15,AlarmRateRamp|854,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:46:12,12/1/2016,1:46:15,AlarmRateRamp|855,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:46:16,12/1/2016,1:46:43,AlarmRateRamp|856,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:46:20,12/1/2016,1:46:43,AlarmRateRamp|857,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:46:25,12/1/2016,1:46:43,AlarmRateRamp|858,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:46:30,12/1/2016,1:46:43,AlarmRateRamp|859,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:46:35,12/1/2016,1:46:43,AlarmRateRamp|860,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,1:46:40,12/1/2016,1:46:43,AlarmRateRamp|861,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,1:46:44,12/1/2016,1:47:11,AlarmRateRamp|862,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,1:46:48,12/1/2016,1:47:11,AlarmRateRamp|863,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,1:46:53,12/1/2016,1:47:11,AlarmRateRamp|864,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,1:46:58,12/1/2016,1:47:11,AlarmRateRamp|865,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,1:47:03,12/1/2016,1:47:11,AlarmRateRamp|866,Q5,I&C ALARM,N/A,Limit Signal 5
